customer_id,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
3193,10,6,2362,4,2,2,422,Mid Value,Becoming Loyal
3194,86,3,2310,1,1,2,112,Low Value,Evasive Customer
3195,49,9,3603,2,4,3,243,Mid Value,Losing Customer
3196,50,7,2929,2,3,3,233,Mid Value,Losing Customer
3197,3,5,2762,4,2,2,422,Mid Value,Becoming Loyal
3198,101,4,3989,1,1,3,113,Low Value,Evasive Customer
3199,13,8,6329,4,4,4,444,High Value,Platinum Customer
3200,39,5,1001,3,2,1,321,Mid Value,Late Bloomer
3201,21,7,5655,3,3,4,334,High Value,Potential Customer
3202,11,8,4083,4,4,3,443,High Value,Very Loyal
3203,7,3,1744,4,1,1,411,Low Value,Recent Customer
3204,34,9,3570,3,4,3,343,High Value,Potential Customer
3205,96,6,2261,1,2,2,122,Low Value,Evasive Customer
3206,75,7,2991,2,3,3,233,Mid Value,Losing Customer
3207,81,5,1263,2,2,1,221,Mid Value,High Risk Customer
3208,53,8,4121,2,4,3,243,Mid Value,Losing Customer
3209,9,4,1732,4,1,1,411,Low Value,Recent Customer
3210,9,5,2023,4,2,2,422,Mid Value,Becoming Loyal
3211,35,3,2302,3,1,2,312,Low Value,Late Bloomer
3212,99,8,7666,1,4,4,144,Low Value,Almost Lost Customer
3213,68,5,2122,2,2,2,222,Mid Value,High Risk Customer
3214,68,4,2969,2,1,3,213,Low Value,High Risk Customer
3215,66,7,7247,2,3,4,234,Mid Value,Losing Customer
3216,0,4,1236,4,1,1,411,Low Value,Recent Customer
3217,8,11,5564,4,4,4,444,High Value,Platinum Customer
3218,216,5,1526,1,2,1,121,Low Value,Evasive Customer
3219,27,8,2096,3,4,2,342,Mid Value,Potential Customer
3220,40,8,4304,3,4,4,344,High Value,Potential Customer
3221,111,10,4743,1,4,4,144,Low Value,Almost Lost Customer
3222,15,2,808,4,1,1,411,Low Value,Recent Customer
3223,14,8,4605,4,4,4,444,High Value,Platinum Customer
3224,51,9,4001,2,4,3,243,Mid Value,Losing Customer
3225,8,7,4805,4,3,4,434,High Value,Very Loyal
3226,20,4,366,3,1,1,311,Low Value,Losing Customer
3227,3,6,3386,4,2,3,423,Mid Value,Becoming Loyal
3228,40,7,5814,3,3,4,334,High Value,Potential Customer
3230,69,5,3890,2,2,3,223,Mid Value,High Risk Customer
3231,1,7,3569,4,3,3,433,High Value,Becoming Loyal
3232,8,13,8903,4,4,4,444,High Value,Platinum Customer
3233,80,3,781,2,1,1,211,Low Value,Almost Lost Customer
3234,149,2,943,1,1,1,111,Low Value,Lost Customer
3235,222,1,574,1,1,1,111,Low Value,Lost Customer
3237,176,7,3919,1,3,3,133,Low Value,Almost Lost Customer
3238,29,5,2076,3,2,2,322,Mid Value,Late Bloomer
3239,2,6,1768,4,2,1,421,Mid Value,Recent Customer
3240,38,10,5534,3,4,4,344,High Value,Potential Customer
3241,7,7,3770,4,3,3,433,High Value,Becoming Loyal
3242,49,8,8252,2,4,4,244,Mid Value,Losing Customer
3243,163,4,1202,1,1,1,111,Low Value,Lost Customer
3244,21,4,1007,3,1,1,311,Low Value,Losing Customer
3245,93,6,1935,1,2,2,122,Low Value,Evasive Customer
3246,99,5,1947,1,2,2,122,Low Value,Evasive Customer
3247,44,8,3802,3,4,3,343,High Value,Potential Customer
3248,58,4,872,2,1,1,211,Low Value,Almost Lost Customer
3249,33,8,6400,3,4,4,344,High Value,Potential Customer
3250,85,6,2762,2,2,2,222,Mid Value,High Risk Customer
3251,7,11,6264,4,4,4,444,High Value,Platinum Customer
3252,18,7,2574,3,3,2,332,Mid Value,Potential Customer
3253,5,3,4031,4,1,3,413,Low Value,Recent Customer
3254,31,7,2001,3,3,2,332,Mid Value,Potential Customer
3255,2,6,5322,4,2,4,424,Mid Value,Becoming Loyal
3256,12,10,7287,4,4,4,444,High Value,Platinum Customer
3257,6,3,2064,4,1,2,412,Low Value,Recent Customer
3258,17,8,4821,4,4,4,444,High Value,Platinum Customer
3259,32,2,421,3,1,1,311,Low Value,Losing Customer
3260,124,3,1938,1,1,2,112,Low Value,Evasive Customer
3261,38,7,4363,3,3,4,334,High Value,Potential Customer
3262,1,10,4290,4,4,4,444,High Value,Platinum Customer
3263,23,5,843,3,2,1,321,Mid Value,Late Bloomer
3264,23,9,4240,3,4,4,344,High Value,Potential Customer
3265,88,7,741,1,3,1,131,Low Value,Almost Lost Customer
3266,71,7,2269,2,3,2,232,Mid Value,Losing Customer
3267,88,6,4449,1,2,4,124,Low Value,Evasive Customer
3268,132,6,4250,1,2,4,124,Low Value,Evasive Customer
3269,35,4,1892,3,1,2,312,Low Value,Late Bloomer
3270,122,5,2201,1,2,2,122,Low Value,Evasive Customer
3271,90,5,1938,1,2,2,122,Low Value,Evasive Customer
3272,295,1,41,1,1,1,111,Low Value,Lost Customer
3273,65,7,6133,2,3,4,234,Mid Value,Losing Customer
3274,30,5,1519,3,2,1,321,Mid Value,Late Bloomer
3275,4,4,1581,4,1,1,411,Low Value,Recent Customer
3276,80,5,3655,2,2,3,223,Mid Value,High Risk Customer
3277,37,5,2535,3,2,2,322,Mid Value,Late Bloomer
3278,22,5,3216,3,2,3,323,Mid Value,Late Bloomer
3279,297,1,690,1,1,1,111,Low Value,Lost Customer
3280,134,8,6881,1,4,4,144,Low Value,Almost Lost Customer
3281,59,2,987,2,1,1,211,Low Value,Almost Lost Customer
3282,16,4,2504,4,1,2,412,Low Value,Recent Customer
3283,0,7,5058,4,3,4,434,High Value,Very Loyal
3284,278,6,2969,1,2,3,123,Low Value,Evasive Customer
3285,19,6,3092,3,2,3,323,Mid Value,Late Bloomer
3286,9,11,5817,4,4,4,444,High Value,Platinum Customer
3287,76,3,3199,2,1,3,213,Low Value,High Risk Customer
3288,32,6,4430,3,2,4,324,Mid Value,Potential Customer
3289,69,5,3476,2,2,3,223,Mid Value,High Risk Customer
3290,2,8,6520,4,4,4,444,High Value,Platinum Customer
3291,46,4,2199,2,1,2,212,Low Value,Almost Lost Customer
3292,301,1,15,1,1,1,111,Low Value,Lost Customer
3293,0,5,3649,4,2,3,423,Mid Value,Becoming Loyal
3294,62,4,2826,2,1,2,212,Low Value,Almost Lost Customer
3295,19,8,5246,3,4,4,344,High Value,Potential Customer
3296,64,11,4920,2,4,4,244,Mid Value,Losing Customer
3297,58,6,1521,2,2,1,221,Mid Value,High Risk Customer
3298,4,5,4214,4,2,4,424,Mid Value,Becoming Loyal
3299,30,5,2747,3,2,2,322,Mid Value,Late Bloomer
3300,15,7,3936,4,3,3,433,High Value,Becoming Loyal
3301,42,5,1929,3,2,2,322,Mid Value,Late Bloomer
3302,20,5,2658,3,2,2,322,Mid Value,Late Bloomer
3303,20,5,2547,3,2,2,322,Mid Value,Late Bloomer
3304,78,10,4236,2,4,4,244,Mid Value,Losing Customer
3305,39,2,124,3,1,1,311,Low Value,Losing Customer
3306,40,5,3473,3,2,3,323,Mid Value,Late Bloomer
3307,16,5,4311,4,2,4,424,Mid Value,Becoming Loyal
3308,67,3,953,2,1,1,211,Low Value,Almost Lost Customer
3309,24,5,2221,3,2,2,322,Mid Value,Late Bloomer
3310,51,5,3121,2,2,3,223,Mid Value,High Risk Customer
3311,65,4,1705,2,1,1,211,Low Value,Almost Lost Customer
3312,6,4,3123,4,1,3,413,Low Value,Recent Customer
3313,54,6,2082,2,2,2,222,Mid Value,High Risk Customer
3314,58,6,2561,2,2,2,222,Mid Value,High Risk Customer
3315,1,7,4892,4,3,4,434,High Value,Very Loyal
3316,20,2,1924,3,1,2,312,Low Value,Late Bloomer
3317,87,4,1213,1,1,1,111,Low Value,Lost Customer
3318,151,4,3633,1,1,3,113,Low Value,Evasive Customer
3319,22,7,2464,3,3,2,332,Mid Value,Potential Customer
3320,137,10,2739,1,4,2,142,Low Value,Almost Lost Customer
3321,96,3,324,1,1,1,111,Low Value,Lost Customer
3322,2,4,1066,4,1,1,411,Low Value,Recent Customer
3323,115,5,2791,1,2,2,122,Low Value,Evasive Customer
3324,31,7,2986,3,3,3,333,High Value,Potential Customer
3325,45,5,3028,2,2,3,223,Mid Value,High Risk Customer
3326,29,13,10422,3,4,4,344,High Value,Potential Customer
3327,56,8,3782,2,4,3,243,Mid Value,Losing Customer
3328,40,4,2068,3,1,2,312,Low Value,Late Bloomer
3329,18,4,2083,3,1,2,312,Low Value,Late Bloomer
3330,22,9,3445,3,4,3,343,High Value,Potential Customer
3331,36,5,3159,3,2,3,323,Mid Value,Late Bloomer
3332,5,6,2799,4,2,2,422,Mid Value,Becoming Loyal
3333,191,5,1911,1,2,2,122,Low Value,Evasive Customer
3334,73,8,2428,2,4,2,242,Mid Value,Losing Customer
3335,3,7,3582,4,3,3,433,High Value,Becoming Loyal
3336,74,6,5824,2,2,4,224,Mid Value,High Risk Customer
3337,6,8,4608,4,4,4,444,High Value,Platinum Customer
3338,4,4,1912,4,1,2,412,Low Value,Recent Customer
3339,38,6,1163,3,2,1,321,Mid Value,Late Bloomer
3340,113,6,2364,1,2,2,122,Low Value,Evasive Customer
3341,49,4,921,2,1,1,211,Low Value,Almost Lost Customer
3342,100,7,2820,1,3,2,132,Low Value,Almost Lost Customer
3343,78,6,1490,2,2,1,221,Mid Value,High Risk Customer
3344,10,7,3962,4,3,3,433,High Value,Becoming Loyal
3345,31,5,1366,3,2,1,321,Mid Value,Late Bloomer
3346,48,3,1511,2,1,1,211,Low Value,Almost Lost Customer
3347,107,5,2978,1,2,3,123,Low Value,Evasive Customer
3348,129,3,1136,1,1,1,111,Low Value,Lost Customer
3349,221,5,2496,1,2,2,122,Low Value,Evasive Customer
3350,38,6,5796,3,2,4,324,Mid Value,Potential Customer
3351,39,6,3138,3,2,3,323,Mid Value,Late Bloomer
3352,30,7,2839,3,3,2,332,Mid Value,Potential Customer
3353,30,7,2608,3,3,2,332,Mid Value,Potential Customer
3354,182,2,1860,1,1,2,112,Low Value,Evasive Customer
3355,0,6,2464,4,2,2,422,Mid Value,Becoming Loyal
3356,4,5,2799,4,2,2,422,Mid Value,Becoming Loyal
3357,35,4,1441,3,1,1,311,Low Value,Losing Customer
3358,37,7,4447,3,3,4,334,High Value,Potential Customer
3359,97,5,1120,1,2,1,121,Low Value,Evasive Customer
3360,57,8,4179,2,4,3,243,Mid Value,Losing Customer
3361,44,6,4752,3,2,4,324,Mid Value,Potential Customer
3362,86,3,558,1,1,1,111,Low Value,Lost Customer
3363,4,6,1800,4,2,1,421,Mid Value,Recent Customer
3364,120,5,3473,1,2,3,123,Low Value,Evasive Customer
3365,71,6,4003,2,2,3,223,Mid Value,High Risk Customer
3366,44,4,2264,3,1,2,312,Low Value,Late Bloomer
3367,82,6,4779,2,2,4,224,Mid Value,High Risk Customer
3368,29,5,3153,3,2,3,323,Mid Value,Late Bloomer
3369,76,6,2672,2,2,2,222,Mid Value,High Risk Customer
3370,42,7,4078,3,3,3,333,High Value,Potential Customer
3371,41,9,4677,3,4,4,344,High Value,Potential Customer
3372,31,6,2684,3,2,2,322,Mid Value,Late Bloomer
3373,44,5,4048,3,2,3,323,Mid Value,Late Bloomer
3374,1,4,5034,4,1,4,414,Low Value,Recent Customer
3375,12,8,4285,4,4,4,444,High Value,Platinum Customer
3376,93,5,2173,1,2,2,122,Low Value,Evasive Customer
3377,77,7,3395,2,3,3,233,Mid Value,Losing Customer
3378,55,4,3399,2,1,3,213,Low Value,High Risk Customer
3379,20,6,5599,3,2,4,324,Mid Value,Potential Customer
3380,63,5,2793,2,2,2,222,Mid Value,High Risk Customer
3381,195,5,4829,1,2,4,124,Low Value,Evasive Customer
3382,19,10,4222,3,4,4,344,High Value,Potential Customer
3383,29,6,4387,3,2,4,324,Mid Value,Potential Customer
3384,29,6,2050,3,2,2,322,Mid Value,Late Bloomer
3385,54,4,1175,2,1,1,211,Low Value,Almost Lost Customer
3386,7,5,2633,4,2,2,422,Mid Value,Becoming Loyal
3387,82,8,5318,2,4,4,244,Mid Value,Losing Customer
3388,25,8,3516,3,4,3,343,High Value,Potential Customer
3389,54,6,4462,2,2,4,224,Mid Value,High Risk Customer
3390,18,5,3952,3,2,3,323,Mid Value,Late Bloomer
3391,19,5,2201,3,2,2,322,Mid Value,Late Bloomer
3392,74,1,114,2,1,1,211,Low Value,Almost Lost Customer
3393,2,5,2095,4,2,2,422,Mid Value,Becoming Loyal
3394,19,5,4073,3,2,3,323,Mid Value,Late Bloomer
3395,9,7,2586,4,3,2,432,Mid Value,Becoming Loyal
3396,71,2,119,2,1,1,211,Low Value,Almost Lost Customer
3397,89,2,808,1,1,1,111,Low Value,Lost Customer
3398,65,5,2666,2,2,2,222,Mid Value,High Risk Customer
3399,37,5,3084,3,2,3,323,Mid Value,Late Bloomer
3400,26,4,1402,3,1,1,311,Low Value,Losing Customer
3401,66,6,3847,2,2,3,223,Mid Value,High Risk Customer
3402,12,9,6036,4,4,4,444,High Value,Platinum Customer
3403,133,4,3253,1,1,3,113,Low Value,Evasive Customer
3404,51,5,2729,2,2,2,222,Mid Value,High Risk Customer
3405,52,9,6167,2,4,4,244,Mid Value,Losing Customer
3406,46,10,5463,2,4,4,244,Mid Value,Losing Customer
3407,18,8,3669,3,4,3,343,High Value,Potential Customer
3408,22,5,1355,3,2,1,321,Mid Value,Late Bloomer
3409,73,7,3009,2,3,3,233,Mid Value,Losing Customer
3410,241,3,1731,1,1,1,111,Low Value,Lost Customer
3411,30,7,5772,3,3,4,334,High Value,Potential Customer
3412,44,4,2417,3,1,2,312,Low Value,Late Bloomer
3413,25,4,4076,3,1,3,313,Low Value,Late Bloomer
3414,162,3,1734,1,1,1,111,Low Value,Lost Customer
3415,61,6,4669,2,2,4,224,Mid Value,High Risk Customer
3416,122,3,1207,1,1,1,111,Low Value,Lost Customer
3417,95,8,3975,1,4,3,143,Low Value,Almost Lost Customer
3418,90,5,2033,1,2,2,122,Low Value,Evasive Customer
3419,5,3,2591,4,1,2,412,Low Value,Recent Customer
3420,5,11,6808,4,4,4,444,High Value,Platinum Customer
3421,28,10,4255,3,4,4,344,High Value,Potential Customer
3422,32,5,2127,3,2,2,322,Mid Value,Late Bloomer
3423,77,4,751,2,1,1,211,Low Value,Almost Lost Customer
3424,153,2,2056,1,1,2,112,Low Value,Evasive Customer
3425,18,6,3350,3,2,3,323,Mid Value,Late Bloomer
3426,45,6,3713,2,2,3,223,Mid Value,High Risk Customer
3427,1,8,3921,4,4,3,443,High Value,Very Loyal
3428,91,1,509,1,1,1,111,Low Value,Lost Customer
3429,121,4,2242,1,1,2,112,Low Value,Evasive Customer
3430,63,7,1653,2,3,1,231,Mid Value,Losing Customer
3431,28,10,6022,3,4,4,344,High Value,Potential Customer
3432,106,8,3707,1,4,3,143,Low Value,Almost Lost Customer
3433,0,10,5925,4,4,4,444,High Value,Platinum Customer
3434,64,5,1831,2,2,1,221,Mid Value,High Risk Customer
3435,136,5,2294,1,2,2,122,Low Value,Evasive Customer
3436,22,7,3302,3,3,3,333,High Value,Potential Customer
3437,102,5,2340,1,2,2,122,Low Value,Evasive Customer
3438,174,5,3180,1,2,3,123,Low Value,Evasive Customer
3439,74,6,2109,2,2,2,222,Mid Value,High Risk Customer
3440,32,5,1243,3,2,1,321,Mid Value,Late Bloomer
3441,138,5,2119,1,2,2,122,Low Value,Evasive Customer
3442,203,4,1535,1,1,1,111,Low Value,Lost Customer
3443,29,6,3128,3,2,3,323,Mid Value,Late Bloomer
3444,39,2,1447,3,1,1,311,Low Value,Losing Customer
3445,14,6,3864,4,2,3,423,Mid Value,Becoming Loyal
3446,4,2,308,4,1,1,411,Low Value,Recent Customer
3447,83,11,4324,2,4,4,244,Mid Value,Losing Customer
3448,10,5,2616,4,2,2,422,Mid Value,Becoming Loyal
3449,149,4,1541,1,1,1,111,Low Value,Lost Customer
3450,98,6,5577,1,2,4,124,Low Value,Evasive Customer
3451,15,9,4489,4,4,4,444,High Value,Platinum Customer
3452,2,2,1820,4,1,1,411,Low Value,Recent Customer
3453,72,6,2341,2,2,2,222,Mid Value,High Risk Customer
3454,115,5,1340,1,2,1,121,Low Value,Evasive Customer
3455,9,6,1766,4,2,1,421,Mid Value,Recent Customer
3456,63,3,2399,2,1,2,212,Low Value,Almost Lost Customer
3457,97,3,1802,1,1,1,111,Low Value,Lost Customer
3458,108,4,1804,1,1,1,111,Low Value,Lost Customer
3459,66,3,2667,2,1,2,212,Low Value,Almost Lost Customer
3460,55,9,8321,2,4,4,244,Mid Value,Losing Customer
3461,136,7,4233,1,3,4,134,Low Value,Almost Lost Customer
3462,21,5,4416,3,2,4,324,Mid Value,Potential Customer
3463,57,4,993,2,1,1,211,Low Value,Almost Lost Customer
3464,17,2,299,4,1,1,411,Low Value,Recent Customer
3465,72,10,4946,2,4,4,244,Mid Value,Losing Customer
3466,68,3,272,2,1,1,211,Low Value,Almost Lost Customer
3467,5,6,5135,4,2,4,424,Mid Value,Becoming Loyal
3468,1,7,1770,4,3,1,431,Mid Value,Becoming Loyal
3469,36,4,1625,3,1,1,311,Low Value,Losing Customer
3470,2,8,7228,4,4,4,444,High Value,Platinum Customer
3471,148,4,1914,1,1,2,112,Low Value,Evasive Customer
3472,5,6,2779,4,2,2,422,Mid Value,Becoming Loyal
3473,12,4,1504,4,1,1,411,Low Value,Recent Customer
3474,71,5,2358,2,2,2,222,Mid Value,High Risk Customer
3475,3,4,2515,4,1,2,412,Low Value,Recent Customer
3476,50,5,1152,2,2,1,221,Mid Value,High Risk Customer
3477,64,8,4401,2,4,4,244,Mid Value,Losing Customer
3478,29,6,4297,3,2,4,324,Mid Value,Potential Customer
3479,31,6,2265,3,2,2,322,Mid Value,Late Bloomer
3480,16,4,1770,4,1,1,411,Low Value,Recent Customer
3481,54,7,2438,2,3,2,232,Mid Value,Losing Customer
3482,27,8,5549,3,4,4,344,High Value,Potential Customer
3483,117,6,2193,1,2,2,122,Low Value,Evasive Customer
3484,79,7,5924,2,3,4,234,Mid Value,Losing Customer
3485,25,3,2491,3,1,2,312,Low Value,Late Bloomer
3486,9,4,2972,4,1,3,413,Low Value,Recent Customer
3487,10,3,1837,4,1,1,411,Low Value,Recent Customer
3488,17,2,815,4,1,1,411,Low Value,Recent Customer
3489,108,6,2644,1,2,2,122,Low Value,Evasive Customer
3490,166,5,2379,1,2,2,122,Low Value,Evasive Customer
3491,189,4,1430,1,1,1,111,Low Value,Lost Customer
3492,80,3,2193,2,1,2,212,Low Value,Almost Lost Customer
3493,93,6,3728,1,2,3,123,Low Value,Evasive Customer
3494,4,4,2755,4,1,2,412,Low Value,Recent Customer
3495,13,7,3847,4,3,3,433,High Value,Becoming Loyal
3496,256,4,2045,1,1,2,112,Low Value,Evasive Customer
3497,52,3,1648,2,1,1,211,Low Value,Almost Lost Customer
3498,127,6,3147,1,2,3,123,Low Value,Evasive Customer
3499,51,7,4955,2,3,4,234,Mid Value,Losing Customer
3500,144,6,1785,1,2,1,121,Low Value,Evasive Customer
